Date,Country,Region,Plastic_Waste_Tons,Plastic_Recycled_Tons,Burned_Waste_Tons,Illegal_Dumping_Cases,Trees_Cut,Deforestation_Area_Ha,Forest_Fires_Reported
2020/8/2,Philippines,Suburban,4145.24,994.68,1744.03,1,644,10.16,1
2020/11/25,USA,Suburban,3435.57,633.97,2630.77,2,379,14.3,0
2021/11/6,Germany,Suburban,1971.8,1120.95,3317.07,3,969,9.52,2
2022/4/23,Mexico,Mountain,2434.02,1110.99,402.04,2,83,6.52,1
2023/11/21,China,Mountain,2646.11,359.07,2412.1,3,553,3.71,0
2022/10/11,Indonesia,Rural,1424.66,369.29,1438.29,4,877,10.6,1
2021/8/13,Germany,Rural,1478.9,879.54,1284.72,0,153,18.63,4
2023/9/18,India,Rural,2556.38,178.7,3032.69,5,976,17.85,1
2022/3/31,Brazil,Forest,1642.63,180.16,438.08,0,543,18.43,1
2023/1/31,India,Coastal,1213.72,309.62,1010.07,5,420,19.35,3
2020/3/16,USA,Coastal,854.75,116.19,902.28,4,437,3.72,2
2022/7/20,Philippines,Mountain,2249.33,149.75,1422.65,4,794,3.36,1
2020/6/29,USA,Rural,981.44,156.23,1472.9,4,286,8.84,1
2021/10/6,India,Suburban,3046.32,425.69,2342.91,2,784,13.94,1
2021/5/31,Mexico,Suburban,3224.8,406.63,1083.72,1,954,9.07,0
2021/10/24,Germany,Coastal,2420.68,1259.83,3207.42,2,139,17.9,3
2020/8/25,India,Coastal,2788.95,433.21,1545.91,5,382,14.49,0
2022/4/7,Nigeria,Mountain,2425.81,533.34,394.13,2,426,12.86,2
2022/11/19,Philippines,Mountain,2928.25,16.88,628.16,1,289,1.89,1
2020/1/3,USA,Urban,2842.42,695.35,1739.86,5,779,3.92,1
2023/9/8,Indonesia,Urban,2162.8,469.83,1468.3,3,231,8.85,1
2023/1/16,Nigeria,Mountain,3465.12,757.92,1405.66,1,306,19.54,0
2022/8/4,Indonesia,Urban,1464.89,330.6,3538.76,0,793,7.02,0
2022/4/26,Nigeria,Coastal,878.1,430.51,2170.17,5,238,12.78,2
2020/4/21,India,Mountain,838.69,1530.49,743.13,3,890,19.78,0
2021/1/19,India,Mountain,1299.87,869.46,924.08,3,464,5.65,0
2022/11/27,Indonesia,Rural,222.48,451.9,708.86,2,905,3.75,1
2022/1/10,Philippines,Coastal,1957.47,257.16,485.44,2,304,11.15,1
2023/6/29,Indonesia,Coastal,2670.84,177.91,3710.91,3,94,11.26,1
2022/10/17,Brazil,Forest,3193.72,352.73,1458.77,2,877,18.48,1
2023/7/4,Mexico,Forest,333.55,491.61,333.09,5,647,1.02,1
2022/6/24,Nigeria,Rural,863.18,2099.76,2995.46,3,250,8.44,2
2020/4/15,Brazil,Forest,2983.23,651.64,551.8,4,408,6.59,1
2021/2/20,Nigeria,Urban,1428.75,292.06,1267.02,3,392,11.64,1
2021/6/30,Russia,Mountain,2628.93,17.07,1123.52,5,261,0.68,4
2023/1/29,Philippines,Suburban,524.11,249.07,230.04,1,680,14.37,1
2020/9/25,Brazil,Urban,4112.67,353.22,121.06,3,347,9.96,3
2021/8/12,Nigeria,Coastal,483.67,708.68,1888.66,4,204,14.16,3
2022/6/16,China,Forest,1915.46,366.61,2524.8,2,747,9.23,1
2023/12/1,Nigeria,Suburban,1952.25,2173.17,1330.21,1,246,9.75,1
2022/9/19,Indonesia,Urban,1109.13,459.69,5385.63,1,898,17.96,1
2020/9/5,Indonesia,Coastal,2360.38,1293.75,594.73,3,531,4.61,1
2020/2/29,Russia,Forest,2408.1,77.65,165.84,3,762,4.74,0
2023/7/14,Germany,Mountain,2226.34,544.73,1492.81,1,979,11.41,2
2023/5/31,Nigeria,Mountain,1092.16,252.01,426.52,6,827,13.37,2
2021/5/5,Indonesia,Forest,921.05,1322,1005.87,2,428,7.42,0
2023/12/24,Mexico,Mountain,1192.16,391.48,2203.23,1,797,10.63,0
2020/11/20,Philippines,Rural,814.43,1563.59,661.93,6,755,4.94,0
2021/9/28,Nigeria,Forest,3573.23,983.77,1006.77,3,416,3.15,0
2023/2/2,USA,Rural,1278.18,341.74,2441.28,1,586,5.15,3
2020/1/29,Philippines,Forest,1875.15,173.89,902.56,2,820,18.37,0
2023/2/5,Indonesia,Rural,2974.91,269.27,1492.66,2,979,16.14,3
2022/4/15,Russia,Mountain,779.14,431.01,1635.37,4,120,3.23,0
2020/7/9,China,Mountain,463,978.59,908.98,3,77,1.41,3
2021/4/5,China,Urban,816.96,562.04,933.12,3,442,2.32,1
2020/8/20,Indonesia,Coastal,2029.13,1126.57,1039.46,5,572,6.22,0
2022/8/3,Indonesia,Rural,1929.29,1657.41,597.6,1,398,16.32,2
2020/8/28,India,Suburban,2223.28,589.76,1436.83,3,167,6.77,1
2023/8/19,Philippines,Forest,1536.93,197.8,609.81,5,429,4.12,1
2020/11/11,Russia,Mountain,84.63,788.28,685.41,3,257,8.22,0
2022/10/17,Philippines,Mountain,1499.25,2352.25,434.12,3,472,2.92,3
2024/1/7,India,Forest,3249.47,1177.81,2580.35,2,142,9.67,0
2021/8/20,Indonesia,Coastal,3826.03,738.02,284.25,4,190,13.67,0
2022/11/8,Philippines,Forest,1783.76,228.93,3598.67,4,404,7.69,0
2023/12/15,Nigeria,Suburban,1934.6,475.42,959.01,4,572,3.89,0
2021/7/13,Philippines,Rural,2594.71,85.38,746.19,0,852,9.34,0
2022/4/30,USA,Rural,3754.04,161.47,434.98,4,800,15.37,4
2022/9/15,Philippines,Suburban,1667.35,802.16,478.75,2,825,1.99,0
2022/8/25,Brazil,Suburban,2569.54,60.13,606.76,2,824,1.88,1
2021/5/14,Germany,Urban,1052.17,410.39,6363.58,5,118,6.7,1
2022/7/24,Indonesia,Suburban,535.26,140.35,605.74,3,631,8.59,0
2023/2/2,Nigeria,Suburban,1147.33,171.49,1521.49,2,746,4.72,0
2020/10/23,Brazil,Forest,4332.92,599.57,866.09,5,932,1.02,2
2022/2/24,USA,Mountain,2605.89,269.68,3804.14,2,173,4.78,1
2021/1/25,Nigeria,Urban,586.38,107,1248.95,1,468,8.99,0
2023/5/12,Nigeria,Forest,2690.75,329.44,339.01,3,783,2.05,0
2022/11/6,Indonesia,Forest,630.54,101.91,702.18,3,572,14.46,1
2020/10/6,Brazil,Mountain,2201.37,1490.13,4797.5,1,727,11.27,0
2020/5/22,Nigeria,Coastal,752.3,1022.98,1937.33,3,652,8.97,1
2021/7/19,Germany,Forest,554.44,1019.29,1014.96,1,809,10.61,4
2022/4/29,India,Urban,4813.97,242.24,454,4,390,13.29,1
2021/11/27,China,Mountain,1277.4,824.65,503.39,3,354,19.9,0
2022/11/5,USA,Rural,2572.95,679.89,389.31,4,852,15.61,0
2021/7/1,USA,Coastal,1720.05,263.05,212.97,3,206,11.04,1
2020/1/6,Brazil,Mountain,678.76,529.97,1847.51,6,137,15.53,1
2021/8/2,Nigeria,Urban,1388.62,79.48,1611.12,1,277,9.77,2
2024/1/26,China,Forest,684.34,179.54,1174.82,3,986,6.56,0
2021/9/3,Brazil,Urban,7124.46,516.46,2829.5,5,414,5.61,0
2023/4/17,India,Suburban,2898.64,349.33,1799.13,2,695,8.29,2
2023/4/2,India,Forest,1695.84,764.47,264.55,3,315,0.54,1
2023/9/13,Russia,Mountain,2477.47,270.83,1051.07,2,133,3.95,0
2022/9/29,Germany,Coastal,2771.31,403.17,2014.04,5,261,2.97,1
2020/10/31,Russia,Mountain,2776.4,557.36,1059.29,0,267,19.23,2
2022/7/3,Indonesia,Suburban,2694.98,246.84,1140.98,1,902,1.76,0
2023/1/8,Russia,Suburban,2553.39,396.39,206.59,3,798,10.27,0
2022/9/18,Germany,Urban,1801.65,675.74,623.49,3,200,18.43,1
2021/12/7,Russia,Urban,4572.9,1820.55,1530.51,4,735,12.35,2
2021/11/11,Nigeria,Rural,1888.55,248.48,927.86,4,189,10.16,1
2023/2/4,Mexico,Rural,1733.23,351.04,242.51,4,104,14.99,0
2023/1/17,Russia,Forest,1900.61,1168.57,1991.92,5,190,7.39,0
2022/2/11,Brazil,Suburban,2001.86,1403.57,894.1,3,123,4.28,0
2022/7/21,Germany,Urban,336.5,891.42,1127.41,4,184,17.02,1
2021/10/21,Philippines,Rural,809.57,1375.82,267.82,0,957,1.6,1
2021/1/21,USA,Suburban,1536.89,233.17,178.65,4,878,16.25,0
2023/11/29,Indonesia,Rural,318.06,1275.4,1177.08,4,970,2.52,3
2021/5/4,Germany,Mountain,1693.78,1052.39,2586.06,1,691,12.7,0
2023/3/17,Brazil,Forest,1982.59,168.68,1947.87,5,793,9.8,4
2022/2/23,India,Coastal,511.73,409.02,1748.42,2,75,19.97,3
2021/4/23,China,Mountain,990.86,27.6,1259.29,2,537,8.06,1
2022/4/21,India,Forest,3929.2,632.96,321.17,3,484,19.17,2
2020/3/30,Nigeria,Forest,2495.29,1257.28,90.71,4,630,8.37,1
2021/10/13,China,Mountain,2396.16,332.91,5247.79,4,111,13.79,0
2022/8/26,Brazil,Rural,3614.43,193.51,890.13,2,249,13.05,1
2023/12/15,Brazil,Rural,823.72,177.95,639.66,1,539,2.19,0
2022/2/19,Nigeria,Suburban,513.25,549.76,1111.02,5,542,15,2
2022/3/1,Indonesia,Coastal,3293.87,884.85,433.19,4,728,4.57,1
2023/9/21,Russia,Coastal,1570.52,1849.45,708.73,5,517,8.07,1
2023/8/28,Indonesia,Forest,804.28,1682.6,3539.01,3,165,15.75,1
2020/11/7,Brazil,Suburban,333.5,663.46,1381.84,3,420,18.91,0
2022/10/11,Mexico,Coastal,1916.72,1210.89,1638.51,2,700,11.42,0
2020/3/16,Brazil,Mountain,1433.17,1003.2,957.99,3,281,10.63,1
2020/9/15,Nigeria,Suburban,1246.49,581.14,2352.72,1,497,10.35,1
2022/10/25,Philippines,Coastal,131.5,561.33,2307.97,2,263,16.42,0
2023/4/23,Philippines,Urban,4533.57,783.16,870.39,4,257,19.87,0
2021/11/10,Germany,Forest,421.4,440.32,1055.65,2,151,12.86,0
2020/7/24,India,Urban,1345.58,474.97,2635.24,5,859,7.88,2
2022/6/20,Russia,Forest,1171.66,258.12,1107.03,4,59,4.76,2
2020/7/23,Indonesia,Forest,2547.8,340.37,786.19,2,522,4.38,0
2022/12/13,Philippines,Mountain,337.73,2192.47,835.38,4,172,17.19,1
2022/7/24,Russia,Rural,2337.36,428.63,704.12,1,836,19.85,2
2020/2/1,Indonesia,Coastal,1923.77,329.86,1095.99,4,53,14.11,1
2024/1/19,India,Urban,949.8,342.1,724.4,2,516,19.14,0
2020/10/22,Brazil,Coastal,2279.16,480.85,1093.67,7,308,7.32,1
2022/4/19,Nigeria,Forest,1691.51,2008.59,561.54,3,770,12.74,0
2023/9/2,USA,Urban,5249.82,1953.8,1403.43,2,959,10.48,2
2020/11/12,USA,Urban,1432.16,1219.12,1564.29,6,827,9.9,3
2020/6/2,Russia,Suburban,711.74,160.82,1772.8,1,823,12.83,3
2022/8/19,Mexico,Forest,2353.95,1205.8,1585.98,2,336,6.55,0
2021/6/26,Mexico,Coastal,1294.3,484.02,2225.19,4,80,12.99,0
2021/11/24,China,Urban,1665.75,930.93,1165.69,7,737,13.62,1
2023/6/30,China,Coastal,517.48,271.35,1086,5,570,16.8,1
2023/11/19,China,Urban,2575.24,1051.9,631.16,2,765,14.74,1
2022/3/25,USA,Rural,1130.51,1092.14,1897.98,4,669,6.74,1
2023/8/23,Brazil,Mountain,2034.02,658.61,667.98,5,173,9.29,1
2020/6/13,India,Suburban,6112.59,953.88,170.46,2,799,2.85,1
2021/11/3,Russia,Forest,1367.67,933.21,604.31,2,971,5.52,0
2023/10/13,Philippines,Mountain,2823.85,294.55,2004.79,1,179,10.66,1
2022/12/28,Mexico,Suburban,1443.48,1671.46,1720.73,1,795,2.46,0
2022/2/17,Germany,Coastal,961.04,407.81,1292.44,3,565,11.63,0
2021/10/10,Indonesia,Suburban,4020.59,83.36,4546.38,4,529,8.11,2
2023/7/7,India,Mountain,231.74,1630.53,1408.59,2,781,1.18,0
2024/1/11,Nigeria,Mountain,3335.06,621.34,516.16,1,823,8.97,0
2022/9/26,India,Mountain,197.67,1058.69,473.68,1,591,5.98,0
2023/1/13,Russia,Mountain,3104.98,589.26,1584.27,5,973,1.81,2
2020/3/14,Brazil,Forest,1685.16,93.3,2919.71,1,878,6.22,2
2023/6/18,China,Rural,713.57,416.29,1074.35,2,126,6.23,0
2020/5/20,Philippines,Suburban,1194.48,590.04,1441.4,2,232,7.42,1
2021/4/25,Germany,Rural,2718.99,1092.39,1499.34,1,415,7.65,1
2023/7/16,USA,Mountain,5741.84,656.1,4665.27,4,341,8.88,2
2023/11/2,Brazil,Rural,353.05,415.46,2133.72,2,763,2.29,0
2021/8/11,India,Rural,754.78,444.06,2516.59,2,438,0.6,3
2021/4/10,USA,Forest,471.61,1033.85,496.81,2,206,14.85,1
2020/7/4,Indonesia,Mountain,1434.24,1152.89,665.87,4,149,7.08,1
2022/6/7,China,Coastal,3162.12,192.38,621.13,8,957,12.47,1
2020/7/20,Brazil,Mountain,407.5,631.57,885.07,2,683,6.49,1
2023/7/21,Germany,Rural,1651.11,1128.28,1142.46,3,967,19.69,1
2023/12/12,Brazil,Coastal,3093.84,1984.64,1365.6,3,876,6.65,1
2020/7/24,China,Suburban,1180.34,1605.01,1014.07,0,159,12.3,1
2022/6/27,Russia,Rural,1936.93,106.6,608.43,3,728,4.79,0
2020/12/6,Germany,Rural,3825.25,568.16,403.25,3,691,10.6,0
2023/11/22,Germany,Urban,631.08,103.17,1474.62,7,319,11.8,1
2021/9/5,China,Urban,263.57,1871.76,1811.35,3,187,4.07,0
2020/2/29,Brazil,Suburban,2114.33,702.96,917.58,2,737,2.91,2
2020/4/4,Mexico,Urban,2157.01,1148.49,205.62,0,113,19.49,1
2021/10/26,Russia,Rural,1113.47,216.55,2117.94,5,692,17.92,0
2020/4/24,Indonesia,Suburban,937.67,302.58,885.56,2,556,13.37,0
2021/8/23,Nigeria,Mountain,1711.15,792.25,291.1,2,889,17.29,5
2022/1/4,Russia,Suburban,620.2,1509.44,1063.57,3,749,2.36,2
2022/2/6,Nigeria,Mountain,621.15,56.15,2223.52,2,838,14.72,1
2022/6/1,Indonesia,Rural,2706.58,1375.91,759.02,1,399,6.07,0
2020/10/25,Germany,Urban,579.99,709.54,56.34,5,196,11.02,0
2021/5/15,India,Rural,284,40.42,847.55,2,384,15.41,2
2022/12/23,China,Suburban,936.04,1039.68,581.32,2,581,1.15,0
2022/4/23,Germany,Mountain,1136.14,1091.58,1222.25,4,875,14.05,0
2023/3/5,Germany,Mountain,2337.18,603.83,1083.76,1,603,8.98,0
2023/10/28,China,Suburban,1008.17,334.15,703.69,1,911,9.07,0
2021/1/3,USA,Forest,4259.87,238.48,666.95,3,955,18.19,0
2020/12/14,China,Mountain,1779.26,863.14,2697.37,1,456,17.26,0
2020/12/24,Philippines,Forest,825.82,120.73,1577.61,2,393,1.62,2
2020/6/10,India,Rural,2267.27,1735.8,1540.19,5,701,12.56,1
2023/6/2,Indonesia,Mountain,4209.94,242.39,2031.94,3,570,9,2
2022/2/22,Brazil,Forest,2655.32,1274.36,879.43,2,640,2.8,0
2023/6/23,Brazil,Mountain,381.86,1065.88,3206.74,1,974,17.1,1
2023/10/31,Nigeria,Forest,1218.48,773.49,1376.24,4,899,1.89,0
2021/5/8,Mexico,Mountain,2010.99,1352.56,1175.48,5,709,1.13,1
2022/10/16,Russia,Mountain,2579.05,196.48,1363.11,3,754,4.35,4
2023/4/9,Philippines,Coastal,1441.17,1285.48,845.14,6,820,6.42,0
2020/10/20,USA,Rural,1286.02,1244.31,606.27,5,185,1.69,2
2021/4/20,Mexico,Rural,5224.52,1248.42,2377.92,4,88,13.01,3
2022/8/2,India,Mountain,2682.66,903.17,368.34,4,369,9.02,0
2023/7/30,Russia,Forest,2272.33,188.7,400.84,2,336,8.54,1
2021/6/4,Mexico,Urban,1044.81,406.58,983.56,3,928,3.33,0
2022/7/30,Russia,Forest,611.62,1388.35,501.48,6,512,9.04,2
2021/6/6,Mexico,Mountain,2300.88,417.59,206.33,3,940,8.11,0
2023/9/27,Germany,Suburban,2888.08,192.82,387.32,1,711,7.98,0
2020/1/20,Philippines,Rural,1659.45,2750.97,514.92,5,401,4.76,0
2022/8/10,USA,Suburban,2687.66,65.02,1423.58,3,54,2.34,1
2021/8/12,Germany,Forest,2735.51,352.89,922.6,1,285,5.58,1
2023/10/19,China,Coastal,3020.74,1006.74,2096.91,2,285,13.51,0
2023/1/24,Brazil,Mountain,374.75,2933.56,366.31,2,875,1.92,1
2020/11/19,Russia,Forest,1246.93,472.55,431.46,1,550,7.96,1
2020/5/31,India,Forest,2400.18,427.03,1262.66,4,154,10.53,0
2022/6/23,Mexico,Coastal,1731.75,547.22,583.42,3,256,19.28,0
2021/12/8,Philippines,Urban,2741.43,197.35,809.32,5,288,16.95,1
2023/4/18,Mexico,Urban,2271.35,132.38,392.16,2,880,18.37,3
2021/9/4,Philippines,Forest,145.89,1277.86,365.91,2,878,16.49,2
2023/8/1,Philippines,Mountain,3522.22,631.78,563.84,1,101,11.99,1
2022/5/18,Indonesia,Suburban,1121.77,55.87,2185.67,5,157,17.29,0
2023/11/14,Brazil,Coastal,782.53,185.31,283.77,4,406,11.52,3
2021/5/27,Germany,Urban,3443.69,1914.52,2368.21,3,82,7.48,2
2022/7/24,Indonesia,Forest,2596.86,1576.99,2039.87,5,71,7.76,1
2021/9/10,Indonesia,Mountain,3771.95,251.36,702,2,356,11.53,0
2021/2/11,USA,Suburban,2027.2,881.81,1080.51,4,60,16.28,3
2022/2/26,USA,Urban,1233.94,99.24,1342.24,1,688,3.11,2
2022/9/16,Indonesia,Rural,1858.72,356.5,1743.13,0,491,1.27,1
2020/8/6,India,Suburban,659.66,759.03,430.98,3,611,15.9,2
2021/4/30,Russia,Suburban,459.28,366.59,1893.2,3,247,13.13,2
2022/2/20,Brazil,Forest,979.13,536.62,1150.41,6,578,16.52,2
2023/3/17,Russia,Coastal,4534.31,284.84,461.81,2,991,19.55,3
2022/1/5,USA,Mountain,1066.23,104.14,1160.27,4,93,5.4,0
2023/3/23,Indonesia,Forest,291.38,1605.82,457.02,2,234,4.29,0
2021/8/28,Philippines,Urban,1473.4,41.81,1050.15,1,438,7.15,0
2023/12/3,China,Forest,1054.31,993.73,729.67,5,600,17.62,1
2021/8/27,Nigeria,Forest,3565.44,478.25,1208.81,4,556,0.77,4
2020/2/14,Brazil,Urban,4323.24,1627.46,1263.87,1,491,0.71,1
2023/9/10,Brazil,Rural,1187.84,487.56,2597.61,2,545,4.73,0
2022/3/21,Russia,Mountain,2025.78,673.88,1670.1,5,554,7.83,2
2021/7/16,Mexico,Suburban,2151.06,514.92,1460.03,1,186,6.4,0
2020/1/17,Russia,Suburban,1604.64,952.31,192.57,3,328,16.59,1
2023/3/5,Mexico,Suburban,1386.56,192.88,2135.81,5,992,13.95,0
2023/11/5,Nigeria,Suburban,735.57,346.77,756.2,2,213,16.84,3
2020/4/10,China,Urban,238.86,1557.61,392.55,2,592,7.98,0
2023/5/26,Mexico,Suburban,731.63,1038.35,4056.05,3,901,12.12,3
2022/10/14,Germany,Suburban,1561.25,764.04,582.86,2,72,10.55,1
2021/8/9,India,Forest,408.28,676.04,2795.36,3,760,9.76,2
2021/4/16,Philippines,Forest,1948.82,405.83,1355.35,2,556,6.12,1
2023/5/28,Philippines,Coastal,1757.8,462.94,1584.82,4,735,14.33,0
2021/12/22,Mexico,Forest,1055.84,761.3,1057.35,3,559,10.72,0
2021/3/24,Russia,Urban,1339.99,1103.83,473.67,4,619,2.03,0
2023/7/27,Brazil,Coastal,488.92,760.32,1814.43,5,981,0.51,0
2021/1/24,Russia,Forest,2983.72,1083.19,1282.62,3,757,0.9,3
2023/6/25,Indonesia,Urban,2948.96,915.51,1268.38,1,649,1.98,2
2021/5/28,Indonesia,Mountain,580.33,399.42,1132.86,1,493,7.73,0
2023/10/20,Philippines,Mountain,596.92,352.11,864.27,2,191,6.46,1
2024/1/16,Philippines,Forest,740.62,118.7,1823.89,3,330,3.55,1
2023/9/12,Philippines,Mountain,2484.81,966.97,1553.6,5,256,10.55,0
2023/10/26,Brazil,Forest,2146.17,1225.53,1972.71,2,733,19.42,0
2020/10/7,Brazil,Suburban,3417.33,536.24,896.54,1,351,3.63,4
2023/7/10,Philippines,Coastal,3678.48,150.25,838.04,7,446,5.39,0
2020/7/17,Brazil,Mountain,368.47,161.96,675.55,5,367,9.51,0
2023/7/9,China,Coastal,2422.62,233.09,1158.13,2,836,13,1
2023/8/16,Mexico,Coastal,3580.37,334.16,203.42,2,957,12.2,1
2020/3/21,Nigeria,Coastal,1271.51,384.03,5413.03,2,929,10.66,1
2021/9/24,Russia,Rural,1636.45,596.1,615.68,2,907,14.88,1
2022/6/21,China,Urban,1451.56,2010.72,2535.67,1,97,17,1
2020/3/9,Russia,Suburban,1502.63,903.69,741.96,3,722,19.98,1
2023/4/1,Germany,Forest,2976.71,1454.76,1653.01,2,726,9.58,0
2022/1/17,Philippines,Suburban,5099.36,231.08,3398.31,6,439,19.9,0
2024/2/8,Philippines,Coastal,4161.89,296.73,1585.81,6,428,14.74,1
2020/9/26,Germany,Suburban,1098.01,616.29,3265.1,2,266,13.32,0
2020/7/3,India,Forest,2030.49,776.51,2431.82,5,678,12.97,1
2021/8/27,Indonesia,Coastal,845.78,347.14,443.88,1,898,18.26,2
2021/10/31,China,Urban,924.68,581.57,1835.39,3,988,18.98,1
2022/4/30,Russia,Suburban,1581.44,1816.81,1405.96,5,300,3.98,0
2020/12/25,Indonesia,Mountain,902.88,359.56,571.85,2,917,10.12,0
2021/2/15,Philippines,Forest,1024.38,392.05,2286.08,2,483,18.86,4
2020/9/27,Philippines,Rural,1995.24,176.91,354.79,0,805,7.95,2
2023/1/9,Russia,Forest,2398.57,1646.22,2182.51,3,991,5.04,0
2022/1/19,India,Urban,2353.3,55.59,1853,5,808,2.5,1
2022/12/23,Russia,Suburban,2369.99,688.14,1177.26,2,634,12.15,0
2022/10/24,Nigeria,Coastal,525.06,607.87,643.02,4,333,14.16,1
2021/7/12,USA,Suburban,862.71,271.65,1816.6,1,532,4.31,1
2020/12/2,India,Forest,1716.13,235.2,138.23,4,756,13.64,2
2021/6/10,Germany,Urban,3471.08,344.07,538.22,3,316,18.04,0
2022/9/13,China,Coastal,6960,270.3,1070.44,5,965,5.25,1
2021/8/27,Nigeria,Mountain,2090.47,216.02,1178,5,648,2.88,1
2021/11/24,India,Urban,2782.53,573.8,550.61,0,295,16.79,0
2020/8/23,Nigeria,Rural,467.01,249.62,563.18,1,207,18.37,0
2022/8/17,China,Forest,2730.81,711.36,1623.45,3,406,4.69,0
2020/6/3,China,Urban,5789.31,868.12,456.31,3,597,14.57,0
2020/10/15,China,Coastal,859.91,438.27,796.97,6,285,12.02,0
2021/4/7,Germany,Coastal,1053.1,567.89,353.03,0,809,5.16,2
2023/10/17,Brazil,Rural,3040.91,1636.94,1117.87,4,509,16.56,1
2024/1/23,USA,Forest,1699.66,979.07,908.83,5,149,9.67,0
2023/10/13,Indonesia,Coastal,213.81,121.72,123.51,1,788,14.16,5
2022/3/24,China,Coastal,1107.66,1189.28,284.36,5,168,6.38,2
2023/2/15,Germany,Coastal,4311.39,2366.72,2648.32,4,403,16.41,1
2022/1/19,Nigeria,Urban,1331.84,1130.75,593.08,2,757,5.65,0
2020/7/3,China,Suburban,1330.96,552.66,1433.58,7,137,7.61,1
2022/3/19,Russia,Urban,2909.43,1031.47,427.29,2,85,8.13,0
2020/1/29,Philippines,Forest,2145.34,1023.74,2923.18,2,363,4.53,1
2021/6/25,Brazil,Rural,1274.49,1209.43,187.94,2,589,17.55,1
2023/1/3,USA,Forest,994.63,458.86,2465.71,2,600,2.71,2
2020/9/10,Germany,Suburban,9108.81,99.82,1174.85,5,371,11.48,1
2022/7/20,USA,Rural,3845.27,375.96,1782.29,3,476,16.38,1
2022/1/24,Russia,Suburban,2369.36,696.91,2675.84,0,566,11.83,1
2023/10/9,Germany,Mountain,2477.72,1536.68,1315.67,0,702,6.87,1
2023/10/8,Mexico,Coastal,1509.9,1093.66,3465.39,1,789,15.74,2
2021/6/20,Nigeria,Rural,2126.8,483.31,2645.34,5,58,10.23,1
2023/4/12,India,Coastal,1387.25,569.55,1741.1,5,408,3.68,2
2022/2/19,Mexico,Suburban,791.43,21.52,2355.6,1,527,6.68,0
2023/7/31,Indonesia,Rural,2187.52,606.17,1086.28,5,106,12.04,0
2022/1/30,Brazil,Mountain,1293.78,157.96,477.84,3,332,13.35,3
2020/8/9,China,Rural,2269.96,2363.72,4903.46,5,494,11.19,1
2023/10/14,Mexico,Forest,2579.27,167.35,1146.44,5,510,5.8,0
2021/4/23,Russia,Urban,2355.95,12.58,1365.05,2,539,12.08,1
2022/8/23,Indonesia,Coastal,733.97,310.12,299.96,4,408,6.98,2
2020/2/21,Mexico,Urban,1183.83,1499.29,2792.2,1,739,4.89,1
2023/6/22,Philippines,Rural,1314,573.74,1336.92,2,643,18.94,2
2023/2/23,India,Forest,3270.5,788.59,1622.32,4,979,6.64,1
2021/11/2,Indonesia,Rural,3155.8,204.47,1788.68,5,646,7.04,1
2023/6/3,USA,Mountain,908.19,453.69,578.22,1,114,17.99,1
2021/3/29,USA,Mountain,512.7,807.24,2739.73,1,478,3.28,3
2023/8/19,India,Mountain,7172.51,274.92,1449.12,1,904,11.9,0
2020/5/9,USA,Rural,2290.43,995.78,134.26,1,851,15.78,1
2023/7/25,India,Suburban,445.77,340.85,2362.28,1,917,5.84,1
2022/8/8,Germany,Mountain,1038.7,221.05,1005.84,2,506,16.96,3
2023/12/6,India,Suburban,3363.58,981.33,635.3,2,185,15.51,0
2021/9/10,Nigeria,Suburban,6078.02,306.08,212.57,5,811,9.98,2
2023/8/22,USA,Rural,5436.8,713.52,797.46,2,655,2.81,3
2022/4/16,China,Rural,2221.95,616.99,723.92,5,97,19.42,2
2020/8/26,Nigeria,Forest,1671.03,1186.16,2546.6,4,981,12.67,1
2020/10/13,Germany,Suburban,670.49,668.04,675.06,6,661,10.58,0
2020/4/2,Mexico,Coastal,1779.75,851.17,265.63,6,899,17.77,1
2020/3/17,Russia,Urban,757.4,39.4,1635.26,6,243,8.72,1
2021/9/15,Brazil,Suburban,1193.38,2208.92,2637.82,1,166,11.49,1
2022/10/5,India,Coastal,3038.72,826.62,843.24,2,828,17.24,0
2020/8/25,USA,Urban,1381.75,633.75,3939.54,5,869,8.16,1
2020/7/18,Nigeria,Urban,1308.95,60.5,2341.26,5,213,15.56,2
2021/4/25,Germany,Rural,1602.69,1736.07,2803.2,2,528,5.49,1
2023/1/5,Philippines,Mountain,7856.04,518.68,1600.55,5,336,14.2,3
2020/10/4,Germany,Mountain,603.84,1283.42,1469.41,4,585,10.45,3
2022/3/6,Indonesia,Mountain,2055.85,356,648.77,3,543,3.72,1
2022/7/18,Germany,Coastal,5123.99,517.38,3351.41,2,454,3.15,0
2022/1/29,Philippines,Mountain,1599.02,92.81,2974.76,2,145,9.42,1
2023/10/5,Mexico,Suburban,3797.88,1017.63,3401.54,2,546,14.36,0
2023/11/27,Nigeria,Forest,477.79,507.31,1091.04,2,303,12.26,0
2023/1/11,Nigeria,Rural,1418.11,1383.29,855.33,3,463,17.17,1
2022/5/8,Indonesia,Mountain,832.48,585.52,1949.54,6,682,8.1,1
2023/4/17,China,Suburban,1585.99,1450.31,755,1,633,16.95,1
2024/1/28,Brazil,Suburban,1611.99,1525.9,1100.73,4,914,1.22,2
2020/11/12,China,Mountain,1742.7,563.64,155.86,1,420,7.63,2
2022/4/29,India,Mountain,3019.45,321.26,1370.6,2,625,1.92,2
2023/9/3,Russia,Coastal,123.35,21.2,1737.17,4,292,18.43,1
